"compnos","naturecode","incident_type_description","main_crimecode","reptdistrict","reportingarea","fromdate","weapontype","shooting","domestic","shift","year","month","day_week","ucrpart","x","y","streetname","xstreetname","location"
"152048263","IVMV","TOWED","TOWED","C6","0","2015-06-11T00:45:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","778729.7305","2948423.637","F ST","W 3RD ST","(42.33773135, -71.04667957)"
"152048673","IVPER","InvPer","InvPer","B2","0","2015-06-11T01:04:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","None","None","WALNUT AV","HUMBOLDT AV","(0.0, 0.0)"
"152048239","SHOTS","InvPer","InvPer","C6","0","2015-06-11T01:15:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","None","None","TERMINAL ST","None","(0.0, 0.0)"
"152048259","SS","InvPer","InvPer","A1","0","2015-06-11T01:16:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","None","None","TERMINAL ST","None","(0.0, 0.0)"
"152048267","ASSTPO","InvPer","InvPer","A1","0","2015-06-11T01:25:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","772536.2528","2957381.922","FRUIT ST","None","(42.36240114, -71.06941954)"
"152048261","CD35","LICViol","LICViol","A1","0","2015-06-11T01:25:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","774311.2131","2953296.665","WASHINGTON ST","None","(42.35116634, -71.06292956)"
"152048265","IVPER","InvPer","InvPer","B3","0","2015-06-11T01:25:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","764934.8162","2928172.391","HAZELTON ST","None","(42.28235072, -71.09805457)"
"152048268","UNK","MedAssist","MedAssist","E13","0","2015-06-11T01:37:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","760223.053","2938179.821","CENTRE STREET TR","None","(42.30987135, -71.11529955)"
"152049128","LARCEN","OTHER LARCENY","06xx","C11","0","2015-06-11T01:39:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","778071.2105","2933806.111","MORRISSEY BL","None","(42.29762984, -71.04940078)"
"152048330","BE","BENoProp","BENoProp","C6","0","2015-06-11T01:42:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","776294.6855","2947711.124","OLD COLONY AV","None","(42.33581135, -71.05569956)"
"152048266","IVPER","VAL","VAL","C6","0","2015-06-11T01:45:00","Unarmed","False","False","Last","2015","6","Thursday","Part Two","778144.1799","2954081.925","SEAPORT BL","SLEEPER ST","(42.35326634, -71.04873456)"
"152049599","PROP","PropLost","PropLost","D4","0","2015-06-11T01:45:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","764471.6869","2950150.713","KILMARNOCK ST","None","(42.34266635, -71.09938455)"
"152048269","ARREST","Arrest","Arrest","C11","0","2015-06-11T02:15:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","774845.858","2938432.619","HANCOCK ST","None","(42.31037135, -71.06123456)"
"152048272","PERGUN","AGGRAVATED ASSAULT","04xx","B2","0","2015-06-11T02:19:00","Firearm","False","False","Last","2015","6","Thursday","Part One","None","None","WARREN ST","None","(0.0, 0.0)"
"152048294","INJOFF","MedAssist","MedAssist","B2","0","2015-06-11T02:19:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","767833.3058","2937342.604","NAZING CT","None","(42.30747635, -71.08717955)"
"152048270","MVA","MVAcc","MVAcc","A7","0","2015-06-11T02:30:00","Unarmed","False","False","Last","2015","6","Thursday","Other","None","None","SARATOGA ST","None","(0.0, 0.0)"
"152048276","MVA","VAL","VAL","B2","0","2015-06-11T02:30:00","Other","False","False","Last","2015","6","Thursday","Part Two","768695.3658","2939306.248","ELM HILL AV","None","(42.3128532, -71.08395725)"
"152048277","ARREST","OTHER LARCENY","06xx","A1","0","2015-06-11T02:40:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","775102.6197","2955013.727","WASHINGTON ST","None","(42.35586683, -71.05996907)"
"152048279","SS","VAL","VAL","D4","0","2015-06-11T02:53:00","Unarmed","False","False","Last","2015","6","Thursday","Part Two","None","None","TRINITY PL","STUART ST","(0.0, 0.0)"
"152048273","IVPREM","PropFound","PropFound","C11","0","2015-06-11T02:54:00","Unarmed","False","False","Last","2015","6","Thursday","Part three","779590.4745","2930296.221","MORRISSEY BL","None","(42.28797635, -71.04385457)"
"152048471","BE","LARCENY FROM MOTOR VEHICLE","06MV","B2","0","2015-06-11T03:00:00","Other","False","False","Last","2015","6","Thursday","Part One","766061.9973","2945610.765","ROXBURY ST","None","(42.33018791, -71.09358216)"
"152048453","IVPER","SIMPLE ASSAULT","08xx","C11","0","2015-06-11T03:45:00","Unarmed","False","False","Last","2015","6","Thursday","Part Two","775919.0226","2929961.652","BURGOYNE ST","ELMER RD","(42.28711136, -71.05742956)"
"152048319","BE","RESIDENTIAL BURGLARY","05RB","D4","0","2015-06-11T05:45:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","770313.4245","2949714.246","RUTLAND SQ","None","(42.34139135, -71.07778456)"
"152048282","ARMROB","ROBBERY","03xx","D4","0","2015-06-11T06:00:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","771742.2744","2954834.287","ARLINGTON ST","BEACON ST","(42.35542134, -71.07240456)"
"152048805","IVPER","PersMiss","PersMiss","B2","0","2015-06-11T06:00:00","Unarmed","False","False","Last","2015","6","Thursday","Other","773423.9583","2940389.601","COLUMBIA RD","None","(42.31576135, -71.06645456)"
"152048283","BE","LARCENY FROM MOTOR VEHICLE","06MV","E5","0","2015-06-11T06:05:00","Other","False","False","Last","2015","6","Thursday","Part One","752425.4649","2928947.947","MONTVALE ST","None","(42.28463137, -71.14426952)"
"152048284","IVPER","PersMiss","PersMiss","B2","0","2015-06-11T06:26:00","Unarmed","False","False","Last","2015","6","Thursday","Other","771533.3762","2943098.685","DUDLEY ST","None","(42.32322135, -71.07339456)"
"152048414","ALARM","PersMiss","PersMiss","E18","0","2015-06-11T06:30:00","Unarmed","False","False","Last","2015","6","Thursday","Other","756188.9065","2910019.571","COLCHESTER ST","None","(42.23264637, -71.13066455)"
"152048374","MVA","VAL","VAL","A15","0","2015-06-11T06:30:00","Unarmed","False","False","Last","2015","6","Thursday","Part Two","774806.2656","2963987.928","MEDFORD ST","None","(42.38049634, -71.06089456)"
"152048285","ARREST","ROBBERY","03xx","A1","0","2015-06-11T07:00:00","Unarmed","False","False","Last","2015","6","Thursday","Part One","773093.8314","2956951.145","CAMBRIDGE ST","N ANDERSON ST","(42.36121134, -71.06736456)"
"152048503","ARREST","DRUG CHARGES","18xx","D4","0","2015-06-11T07:13:00","Unarmed","False","False","Last","2015","6","Thursday","Part Two","771068.987","2950002.251","TREMONT ST","W CANTON ST","(42.34217135, -71.07498456)"
"152048286","MVA","VAL","VAL","A7","0","2015-06-11T07:15:00","Other","False","False","Last","2015","6","Thursday","Part Two","780632.1398","2964880.536","MERIDIAN ST","CONDOR ST","(42.38286134, -71.03931457)"
"152048480","IVPREM","DRUG CHARGES","18xx","B3","0","2015-06-11T07:30:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","766751.5911","2929095.955","BLUE HILL AV","None","(42.28486136, -71.09132455)"
"152048322","IVPER","InvPer","InvPer","C6","0","2015-06-11T07:40:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","779716.9513","2941541.235","HARBOR POINT BL","None","(42.31883135, -71.04316457)"
"152048332","IVMV","TOWED","TOWED","B2","0","2015-06-11T07:40:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","772328.5402","2945459.939","POMPEII ST","None","(42.32968977, -71.07041026)"
"152048465","BE","RESIDENTIAL BURGLARY","05RB","D4","0","2015-06-11T07:40:00","Unarmed","False","False","Day","2015","6","Thursday","Part One","764823.3476","2950106.816","QUEENSBERRY ST","None","(42.34254135, -71.09808455)"
"152048544","IVPER","PersLoc","PersLoc","B3","0","2015-06-11T07:50:00","Unarmed","False","False","Day","2015","6","Thursday","Other","767257.0156","2926970.155","NORFOLK ST","None","(42.27902136, -71.08949455)"
"152048293","CD11","Arrest","Arrest","B3","0","2015-06-11T08:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","766152.2222","2928621.874","GOODALE RD","None","(42.2835683, -71.09354788)"
"152048300","MVA","VAL","VAL","C11","0","2015-06-11T08:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","772066.839","2931197.369","WASHINGTON ST","None","(42.2905562, -71.07164295)"
"152048988","IVMV","LARCENY FROM MOTOR VEHICLE","06MV","C11","0","2015-06-11T08:00:00","Other","False","False","Day","2015","6","Thursday","Part One","772347.5182","2937832.512","HAMILTON ST","None","(42.30875952, -71.07048212)"
"152048524","SHOTS","AGGRAVATED ASSAULT","04xx","B2","0","2015-06-11T08:15:00","Firearm","False","False","Day","2015","6","Thursday","Part One","774052.7186","2941150.083","COLUMBIA RD","None","(42.31783935, -71.06411546)"
"152048296","IVMV","TOWED","TOWED","D14","0","2015-06-11T08:30:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","752044.5264","2954179.094","SAYBROOK ST","None","(42.35387135, -71.14528953)"
"152049633","MVA","VAL","VAL","E13","0","2015-06-11T08:30:00","Other","False","False","Day","2015","6","Thursday","Part Two","760540.3798","2939187.065","CENTRE ST","None","(42.31263135, -71.11410955)"
"152048307","REQP","MedAssist","MedAssist","C6","0","2015-06-11T08:32:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","None","None","DORCHESTER ST","None","(0.0, 0.0)"
"152048306","ARREST","Service","Service","A1","0","2015-06-11T08:48:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","774446.4264","2954160.161","WASHINGTON ST","None","(42.35353389, -71.06241297)"
"152048295","PROP","PropLost","PropLost","B2","0","2015-06-11T08:50:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","768218.0809","2945064.255","WASHINGTON ST","None","(42.3286598, -71.08561842)"
"152048299","SS","DRUG CHARGES","18xx","D4","0","2015-06-11T08:55:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","771416.9377","2946917.291","MASSACHUSETTS AV","ALBANY ST","(42.33370135, -71.07375456)"
"152048320","IVPER","SIMPLE ASSAULT","08xx","C11","0","2015-06-11T09:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","772090.3632","2931006.221","WASHINGTON ST","TALBOT AV","(42.29003136, -71.07155956)"
"152048325","DISTRB","InvPer","InvPer","A15","0","2015-06-11T09:03:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","776057.3832","2962662.408","VINE ST","None","(42.37684134, -71.05628956)"
"152048413","MVA","MedAssist","MedAssist","C6","0","2015-06-11T09:12:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","779921.3305","2951081.216","FARGO ST","None","(42.34500635, -71.04221956)"
"152048601","LARCEN","OTHER LARCENY","06xx","E5","0","2015-06-11T09:15:00","Unarmed","False","False","Day","2015","6","Thursday","Part One","None","None","VFW PY","None","(0.0, 0.0)"
"152048316","MVA","MVAcc","MVAcc","C11","0","2015-06-11T09:17:00","Unarmed","False","False","Day","2015","6","Thursday","Other","775694.0122","2937943.142","DORCHESTER AV","HANCOCK ST","(42.30901619, -71.05810831)"
"152048308","ARREST","VANDALISM","14xx","B2","0","2015-06-11T09:20:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","768218.0809","2945064.255","WASHINGTON ST","None","(42.3286598, -71.08561842)"
"152048311","ARREST","WEAPONS CHARGE","15xx","C11","0","2015-06-11T09:22:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","775620.1902","2937507.331","DORCHESTER AV","FREEPORT ST","(42.30782135, -71.05838956)"
"152048387","IVPER","DRUG CHARGES","18xx","D4","0","2015-06-11T09:30:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","None","None","MASSACHUSETTS AV","ALBANY ST","(0.0, 0.0)"
"152048321","IVPREM","MVAcc","MVAcc","E18","0","2015-06-11T09:35:00","Unarmed","False","False","Day","2015","6","Thursday","Other","None","None","W MILTON ST","None","(0.0, 0.0)"
"152048326","IVPER","MedAssist","MedAssist","A7","0","2015-06-11T09:40:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","788085.4379","2967534.048","BOARDMAN ST","None","(42.39002879, -71.01167195)"
"152048336","MVA","MVAcc","MVAcc","D4","0","2015-06-11T09:43:00","Unarmed","False","False","Day","2015","6","Thursday","Other","763667.6419","2950387.473","BOYLSTON ST","PARK DR","(42.34332635, -71.10235455)"
"152048333","MVA","VAL","VAL","A15","0","2015-06-11T10:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","769930.1425","2964648.47","CAMBRIDGE ST","None","(42.38237634, -71.07892955)"
"152048549","INVEST","MedAssist","MedAssist","D14","0","2015-06-11T10:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","752434.4823","2951294.571","FIDELIS WY","None","(42.34595165, -71.14389142)"
"152048402","LARCEN","FORGERY","10xx","A15","0","2015-06-11T10:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","773519.5789","2962510.862","MAIN ST","None","(42.37646134, -71.06568456)"
"152048361","CD19IV","WEAPONS CHARGE","15xx","E13","0","2015-06-11T10:26:00","Knife","False","False","Day","2015","6","Thursday","Part Two","None","None","HEATH ST","None","(0.0, 0.0)"
"152048327","LARCEN","OTHER LARCENY","06xx","B2","0","2015-06-11T10:35:00","Unarmed","False","False","Day","2015","6","Thursday","Part One","773588.6939","2940969.876","DUDLEY ST","None","(42.31735135, -71.06583456)"
"152048337","VAND","VANDALISM","14xx","E5","0","2015-06-11T10:45:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","None","None","VFW PY","None","(0.0, 0.0)"
"152048331","IVPER","AGGRAVATED ASSAULT","04xx","C11","0","2015-06-11T10:55:00","Other","False","False","Day","2015","6","Thursday","Part One","773662.3883","2937386.129","BOWDOIN ST","None","(42.30751635, -71.06562956)"
"152048392","IVPREM","DRUG CHARGES","18xx","B2","0","2015-06-11T11:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","None","None","HANCOCK ST","None","(0.0, 0.0)"
"152048445","IVPREM","DRUG CHARGES","18xx","B2","0","2015-06-11T11:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","None","None","HANCOCK ST","None","(0.0, 0.0)"
"152048343","PRSCRM","InvPer","InvPer","E5","0","2015-06-11T11:20:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","755555.8763","2930612.045","TAPPAN ST","None","(42.28916136, -71.13267455)"
"152048559","IVPER","InvPer","InvPer","B3","0","2015-06-11T11:25:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","770243.5782","2929036.869","THETFORD AV","None","(42.28465258, -71.07842092)"
"152048355","IVPER","InvPer","InvPer","A1","0","2015-06-11T11:30:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","774255.6857","2954822.79","TREMONT ST","None","(42.35535484, -71.06310606)"
"152048665","ARREST","Service","Service","A1","0","2015-06-11T11:30:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","774107.7181","2953709.249","BOYLSTON ST","None","(42.35230134, -71.06367456)"
"152048682","LARCEN","OTHER LARCENY","06xx","D4","0","2015-06-11T11:30:00","Other","False","False","Day","2015","6","Thursday","Part One","771261.17","2949143.162","SHAWMUT AV","None","(42.33981135, -71.07428956)"
"152048354","LARCEN","InvPer","InvPer","E13","0","2015-06-11T11:52:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","760497.2545","2938920.763","CENTRE ST","None","(42.31190114, -71.11427344)"
"152048346","IVMV","TOWED","TOWED","B2","0","2015-06-11T12:00:00","Other","False","False","Day","2015","6","Thursday","Part three","765060.081","2945488.826","TERRACE ST","OSCAR ST","(42.32986635, -71.09728955)"
"152048632","IVPER","SexReg","SexReg","D4","0","2015-06-11T12:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part Two","771639.6374","2946991.29","ALBANY ST","None","(42.33390135, -71.07292956)"
"152048353","IVMV","LARCENY FROM MOTOR VEHICLE","06MV","E5","0","2015-06-11T12:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part One","745532.4856","2924975.371","SPRING ST","None","(42.27380636, -71.16979953)"
"152048344","CD9","InvProp","InvProp","A1","0","2015-06-11T12:00:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","773775.1158","2953733.06","BOYLSTON ST","None","(42.35237134, -71.06490456)"
"152048350","IVMV","TOWED","TOWED","C6","0","2015-06-11T12:05:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","781632.4104","2945647.731","TICKNOR ST","None","(42.33007135, -71.03599957)"
"152048359","IVPER","InvPer","InvPer","D4","0","2015-06-11T12:10:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","770396.195","2948832.742","WORCESTER ST","None","(42.33897135, -71.07749455)"
"152048478","IVPREM","InvProp","InvProp","B2","0","2015-06-11T12:12:00","Other","False","False","Day","2015","6","Thursday","Part three","770023.8319","2943752.617","WINTHROP ST","None","(42.32503635, -71.07896455)"
"152048358","IVPREM","PropFound","PropFound","C11","0","2015-06-11T12:20:00","Unarmed","False","False","Day","2015","6","Thursday","Part three","None","None","HUTCHINSON ST","None","(0.0, 0.0)"
